,actual,prediction,diff
6_I_11,-126.22,-126.196106,0.023894042968748863
8_I_11,-123.49,-122.78784,0.7021582031249949
9_I_11,-123.49,-122.78784,0.7021582031249949
11_I_11,-122.79,-121.86178,0.9282217407226625
12_I_11,-122.79,-121.86178,0.9282217407226625
14_I_11,-121.89,-122.50487,0.6148675537109369
15_I_11,-121.89,-122.50487,0.6148675537109369
17_I_11,-121.89,-122.50487,0.6148675537109369
18_I_11,-121.89,-122.50487,0.6148675537109369
20_I_11,-121.89,-122.50487,0.6148675537109369
21_I_11,-121.89,-122.50487,0.6148675537109369
23_I_11,-121.89,-122.85775,0.9677499389648432
24_I_11,-121.89,-122.85775,0.9677499389648432
26_I_11,-121.89,-123.45672,1.5667184448242182
27_I_11,-121.89,-123.45672,1.5667184448242182
29_I_11,-115.02,-113.77216,1.2478366088867148
30_I_11,-115.02,-113.77216,1.2478366088867148
6_From_Review_107,-196.0,-194.91133,1.0886688232421875
6_From_Review_106,-191.0,-191.16301,0.1630096435546875
2_From_Review_108,-182.0,-177.42827,4.5717315673828125
3_From_Review_114,-130.0,-132.56107,2.561065673828125
0_From_Review_461,-140.0,-147.09694,7.0969390869140625
7_From_Review_461,-87.0,-93.61646,6.616462707519531
2_From_Review_178,-117.0,-135.77277,18.77276611328125
12_From_Review_270,-70.2,-79.582466,9.382466125488278
13_From_Review_270,-75.0,-79.582466,4.582466125488281
0_From_Review_197,-110.0,-107.67186,2.3281402587890625
6_From_Review_197,-110.0,-103.4631,6.536903381347656
6_From_Review_176,-97.0,-103.92053,6.9205322265625
6_From_Review_63,-191.0,-184.56108,6.4389190673828125
3_From_Review_167,-152.0,-149.19412,2.805877685546875
5_From_Review_167,-122.0,-114.1394,7.860603332519531
10_other_13,-113.75,-113.02091,0.7290878295898438
11_other_13,-113.75,-113.02091,0.7290878295898438
13_other_13,-121.4,-121.21003,0.18997039794922443
14_other_13,-121.4,-121.21003,0.18997039794922443
16_other_13,-122.59,-122.50487,0.08513244628906591
17_other_13,-122.59,-122.50487,0.08513244628906591
19_other_13,-122.72,-122.50487,0.21513244628906136
20_other_13,-122.72,-122.50487,0.21513244628906136
22_other_13,-122.89,-122.50487,0.38513244628906307
23_other_13,-122.89,-122.50487,0.38513244628906307
25_other_13,-123.71,-123.115265,0.5947351074218687
26_other_13,-123.71,-123.115265,0.5947351074218687
28_other_13,-127.27,-125.89831,1.3716921997070273
29_other_13,-127.27,-125.89831,1.3716921997070273
31_other_13,-82.36,-81.644424,0.7155755615234369
32_other_13,-82.36,-81.644424,0.7155755615234369
33_other_13,-82.36,-81.644424,0.7155755615234369
3_ethers_8,-89.59,-89.03279,0.5572088623046909
4_ethers_8,-89.59,-89.03279,0.5572088623046909
6_ethers_8,-129.68,-129.09639,0.5836102294921943
7_ethers_8,-129.68,-129.09639,0.5836102294921943
9_ethers_8,-81.76,-81.87735,0.11734985351561988
10_ethers_8,-81.76,-81.87735,0.11734985351561988
11_ethers_8,-81.76,-81.87735,0.11734985351561988
0_From_Review_15,-78.0,-70.84751,7.152488708496094
2_From_Review_15,-78.0,-70.84751,7.152488708496094
3_From_Review_15,-78.0,-70.84751,7.152488708496094
7_From_Review_240,-93.0,-102.407036,9.407035827636719
8_From_Review_240,-93.0,-102.407036,9.407035827636719
4_COOH_8,-119.17,-119.57432,0.40431793212890454
5_COOH_8,-119.17,-119.57432,0.40431793212890454
7_COOH_8,-121.89,-122.40083,0.5108331298828119
8_COOH_8,-121.89,-122.40083,0.5108331298828119
10_COOH_8,-121.89,-122.50487,0.6148675537109369
11_COOH_8,-121.89,-122.50487,0.6148675537109369
13_COOH_8,-121.89,-122.50487,0.6148675537109369
14_COOH_8,-121.89,-122.50487,0.6148675537109369
16_COOH_8,-121.89,-122.50487,0.6148675537109369
17_COOH_8,-121.89,-122.50487,0.6148675537109369
19_COOH_8,-121.89,-122.50487,0.6148675537109369
20_COOH_8,-121.89,-122.50487,0.6148675537109369
22_COOH_8,-122.83,-122.50487,0.3251324462890608
23_COOH_8,-122.83,-122.50487,0.3251324462890608
25_COOH_8,-122.83,-122.50487,0.3251324462890608
26_COOH_8,-122.83,-122.50487,0.3251324462890608
28_COOH_8,-122.99,-123.115265,0.12526489257813012
29_COOH_8,-122.99,-123.115265,0.12526489257813012
31_COOH_8,-126.26,-125.89831,0.36169219970703637
32_COOH_8,-126.26,-125.89831,0.36169219970703637
34_COOH_8,-80.97,-81.644424,0.6744244384765636
35_COOH_8,-80.97,-81.644424,0.6744244384765636
36_COOH_8,-80.97,-81.644424,0.6744244384765636
4_From_Review_380,-58.9,-55.52002,3.3799804687499986
5_From_Review_380,-58.9,-55.52002,3.3799804687499986
6_From_Review_380,-58.9,-55.52002,3.3799804687499986
9_From_Review_380,-53.3,-54.250862,0.9508621215820341
10_From_Review_380,-53.3,-54.250862,0.9508621215820341
11_From_Review_380,-53.3,-54.250862,0.9508621215820341
14_From_Review_380,-51.0,-54.5953,3.5952987670898438
15_From_Review_380,-51.0,-54.5953,3.5952987670898438
16_From_Review_380,-51.0,-54.5953,3.5952987670898438
19_From_Review_380,-53.3,-54.5953,1.2952987670898466
20_From_Review_380,-53.3,-54.5953,1.2952987670898466
21_From_Review_380,-53.3,-54.5953,1.2952987670898466
24_From_Review_380,-58.9,-56.50594,2.3940605163574205
25_From_Review_380,-58.9,-56.50594,2.3940605163574205
26_From_Review_380,-58.9,-56.50594,2.3940605163574205
3_aromatics_15,-162.49,-156.79054,5.699457397460947
5_aromatics_15,-165.34,-160.14835,5.191654052734378
7_aromatics_15,-173.95,-165.89044,8.059558105468739
9_aromatics_15,-165.34,-159.65117,5.688831176757816
11_aromatics_15,-162.49,-160.28583,2.204172363281259
0_From_Review_290,-61.0,-60.892067,0.10793304443359375
2_From_Review_290,-61.0,-60.892067,0.10793304443359375
3_From_Review_290,-61.0,-60.892067,0.10793304443359375
6_From_Review_290,-61.0,-61.662777,0.6627769470214844
7_From_Review_290,-61.0,-61.662777,0.6627769470214844
8_From_Review_290,-61.0,-61.662777,0.6627769470214844
0_From_Review_21,-127.9,-129.54697,1.6469665527343693
2_From_Review_223,-111.0,-120.723465,9.723464965820312
3_From_Review_223,-111.0,-120.723465,9.723464965820312
2_From_Review_261,-81.0,-76.951775,4.048225402832031
3_From_Review_261,-81.0,-76.951775,4.048225402832031
4_From_Review_259,-88.0,-86.80162,1.1983795166015625
5_From_Review_259,-87.0,-86.80162,0.1983795166015625
7_From_Review_85,-134.0,-135.51222,1.5122222900390625
5_From_Review_436,-115.0,-116.34214,1.3421401977539062
6_From_Review_436,-115.0,-116.34214,1.3421401977539062
8_From_Review_436,-86.0,-88.47708,2.477081298828125
9_From_Review_436,-86.0,-88.47708,2.477081298828125
12_From_Review_436,-89.0,-87.152664,1.8473358154296875
13_From_Review_436,-89.0,-87.152664,1.8473358154296875
15_From_Review_436,-82.0,-82.35944,0.35944366455078125
16_From_Review_436,-82.0,-82.35944,0.35944366455078125
17_From_Review_436,-82.0,-82.35944,0.35944366455078125
