,actual,prediction,diff
21_I_6,-120.83,-120.41016,0.4198437499999983
23_I_6,-113.25,-113.15621,0.09378814697265625
24_I_6,-113.25,-113.15621,0.09378814697265625
26_I_6,-59.69,-59.092808,0.5971922302246071
27_I_6,-59.69,-59.092808,0.5971922302246071
0_From_Review_475,-88.0,-81.9301,6.0699005126953125
4_From_Review_475,-88.0,-84.85276,3.1472396850585938
6_From_Review_475,-141.0,-140.81293,0.18707275390625
10_From_Review_475,-141.0,-140.31985,0.680145263671875
4_From_Review_304,-65.0,-65.768555,0.7685546875
5_From_Review_304,-65.0,-65.768555,0.7685546875
6_From_Review_304,-65.0,-65.768555,0.7685546875
2_From_Review_108,-182.0,-185.98163,3.98162841796875
13_From_Review_169,-112.0,-112.67839,0.6783905029296875
4_From_Review_456,-157.0,-149.24976,7.750244140625
6_From_Review_456,-135.0,-134.78185,0.2181549072265625
10_From_Review_456,-135.0,-137.6333,2.63330078125
12_From_Review_456,-157.0,-159.7883,2.788299560546875
14_From_Review_118,-137.0,-136.90823,0.091766357421875
6_Cl_6,-145.89,-146.7356,0.8455957031250136
0_From_Review_197,-110.0,-111.200935,1.2009353637695312
6_From_Review_197,-110.0,-109.77966,0.2203369140625
0_I_10,-80.91,-81.516464,0.6064642333984409
2_I_10,-80.91,-81.516464,0.6064642333984409
3_I_10,-80.91,-81.516464,0.6064642333984409
5_I_10,-126.22,-126.437904,0.2179043579101574
6_I_10,-126.22,-126.437904,0.2179043579101574
8_I_10,-123.49,-122.91594,0.5740606689453074
9_I_10,-123.49,-122.91594,0.5740606689453074
11_I_10,-122.81,-122.20999,0.6000085449218773
12_I_10,-122.81,-122.20999,0.6000085449218773
14_I_10,-122.0,-122.03698,0.03697967529296875
15_I_10,-122.0,-122.03698,0.03697967529296875
17_I_10,-122.0,-122.48407,0.48406982421875
18_I_10,-122.0,-122.48407,0.48406982421875
20_I_10,-121.78,-121.73355,0.04644897460937614
21_I_10,-121.78,-121.73355,0.04644897460937614
23_I_10,-115.02,-115.362,0.341999511718754
24_I_10,-115.02,-115.362,0.341999511718754
6_From_Review_101,-65.0,-70.44139,5.4413909912109375
7_SO3H_24,-115.38,-115.06555,0.31444824218749545
8_SO3H_24,-115.38,-115.06555,0.31444824218749545
