,actual,prediction,diff
12_acrylates_8,-113.22,-115.1452,1.9252026367187511
14_acrylates_8,-115.19,-122.04444,6.8544412231445335
15_acrylates_8,-115.19,-120.8622,5.672197875976565
17_acrylates_8,-120.73,-121.90371,1.1737094116210898
18_acrylates_8,-120.73,-121.93178,1.2017779541015585
20_acrylates_8,-123.27,-121.3489,1.9211001586914023
21_acrylates_8,-123.27,-119.23,4.039996643066402
23_acrylates_8,-186.19,-186.21529,0.025286254882814774
25_acrylates_8,-72.02,-72.3791,0.35909698486328523
26_acrylates_8,-72.02,-72.024796,0.004795532226566479
27_acrylates_8,-72.02,-71.686554,0.333446044921871
29_acrylates_8,-72.02,-73.019646,0.9996456909179727
30_acrylates_8,-72.02,-71.65711,0.36288787841796477
31_acrylates_8,-72.02,-72.0046,0.015399475097652271
3_From_Review_238,-110.0,-110.311455,0.31145477294921875
4_From_Review_238,-110.0,-110.311455,0.31145477294921875
0_From_Review_199,-101.0,-101.245445,0.24544525146484375
4_From_Review_199,-101.0,-101.95054,0.9505386352539062
7_From_Review_199,-101.0,-102.219795,1.2197952270507812
5_SO3H_4,-114.65,-114.39271,0.25729217529297443
6_SO3H_4,-114.65,-114.39271,0.25729217529297443
8_SO3H_4,-121.81,-120.78181,1.028193054199221
9_SO3H_4,-121.81,-121.658615,0.15138488769531477
11_SO3H_4,-122.63,-122.25397,0.37603271484374545
12_SO3H_4,-122.63,-122.35578,0.2742184448242142
14_SO3H_4,-126.03,-126.18589,0.1558901977539051
15_SO3H_4,-126.03,-126.259,0.22900268554687386
17_SO3H_4,-80.68,-81.38199,0.7019885253906182
18_SO3H_4,-80.68,-81.197105,0.5171054077148369
19_SO3H_4,-80.68,-80.035774,0.6442257690429756
0_From_Review_128,-123.0,-122.40926,0.5907363891601562
0_From_Review_472,-150.0,-154.47493,4.4749298095703125
5_From_Review_472,-83.0,-86.65028,3.6502838134765625
7_From_Review_472,-158.0,-159.08505,1.085052490234375
9_From_Review_472,-141.0,-147.20088,6.2008819580078125
5_From_Review_419,-111.5,-114.633514,3.133514404296875
6_From_Review_419,-111.5,-114.68716,3.1871566772460938
8_From_Review_419,-121.4,-122.00949,0.6094909667968693
9_From_Review_419,-121.4,-122.386406,0.9864059448242131
11_From_Review_419,-122.5,-122.55371,0.0537109375
12_From_Review_419,-122.5,-122.55371,0.0537109375
