,actual,prediction,diff
15_ether_20,-56.75,-63.288517,6.538516998291016
16_ether_20,-56.75,-60.842728,4.0927276611328125
4_From_Review_236,-127.0,-132.5856,5.585601806640625
5_From_Review_236,-127.0,-132.74248,5.7424774169921875
5_From_Review_155,-160.0,-133.97733,26.022674560546875
7_From_Review_155,-184.0,-168.56007,15.439926147460938
8_From_Review_424,-123.0,-125.33416,2.3341598510742188
9_From_Review_424,-123.0,-125.25182,2.2518234252929688
9_From_Review_49,-119.0,-121.31863,2.3186264038085938
0_From_Review_430,-81.1,-80.06274,1.0372634887695256
2_From_Review_430,-81.1,-80.80549,0.29451141357421307
3_From_Review_430,-81.1,-80.684074,0.41592559814452557
5_From_Review_430,-126.1,-124.135,1.9649978637695256
6_From_Review_430,-126.1,-125.40071,0.6992889404296818
8_From_Review_430,-122.5,-123.3739,0.8739013671875
9_From_Review_430,-122.5,-123.08877,0.5887680053710938
11_From_Review_430,-121.7,-122.32171,0.6217086791992159
12_From_Review_430,-121.7,-121.89788,0.1978805541992159
14_From_Review_430,-121.7,-122.15234,0.45234374999999716
15_From_Review_430,-121.7,-122.24081,0.5408065795898409
17_From_Review_430,-122.5,-123.752045,1.252044677734375
18_From_Review_430,-122.5,-123.248344,0.7483444213867188
20_From_Review_430,-126.1,-126.05169,0.048310852050775566
21_From_Review_430,-126.1,-124.448555,1.651445007324213
23_From_Review_430,-81.1,-81.460625,0.36062469482422443
24_From_Review_430,-81.1,-81.11861,0.018606567382818184
25_From_Review_430,-81.1,-80.35029,0.7497116088867131
0_From_Review_370,-63.8,-62.32742,1.4725807189941378
2_From_Review_370,-63.8,-62.220016,1.5799835205078097
3_From_Review_370,-63.8,-62.52316,1.2768409729003878
9_From_Review_370,-60.0,-62.394276,2.394275665283203
10_From_Review_370,-60.0,-63.727444,3.7274436950683594
11_From_Review_370,-60.0,-61.97929,1.9792900085449219
14_From_Review_370,-60.0,-62.168587,2.1685867309570312
15_From_Review_370,-60.0,-62.034008,2.034008026123047
16_From_Review_370,-60.0,-62.441486,2.441486358642578
5_COOH_16,-109.19,-112.625786,3.435785827636721
7_COOH_16,-119.93,-116.9004,3.0296017456054756
8_COOH_16,-119.93,-120.70584,0.7758410644531182
10_COOH_16,-127.28,-126.384605,0.8953945922851574
11_COOH_16,-127.28,-126.65493,0.6250698852539074
13_COOH_16,-80.91,-81.55764,0.6476400756835972
14_COOH_16,-80.91,-81.93684,1.0268362426757847
15_COOH_16,-80.91,-82.24029,1.3302877807617222
8_From_Review_251,-105.0,-112.00678,7.006782531738281
9_From_Review_251,-105.0,-105.402985,0.402984619140625
8_From_Review_345,-64.0,-66.46569,2.4656906127929688
9_From_Review_345,-64.0,-66.42838,2.4283828735351562
10_From_Review_345,-64.0,-66.447,2.4469985961914062
4_From_Review_5,-68.0,-66.10939,1.8906097412109375
5_From_Review_5,-68.0,-66.326515,1.6734848022460938
6_From_Review_5,-68.0,-66.24531,1.7546920776367188
7_aromatics_9,-63.84,-64.49742,0.6574212646484341
8_aromatics_9,-63.84,-65.550735,1.710735473632809
9_aromatics_9,-63.84,-65.40171,1.5617105102539028
4_COOH_24,-120.48,-119.633545,0.846455078125004
5_COOH_24,-120.48,-119.549065,0.9309353637695352
7_COOH_24,-125.07,-124.21632,0.8536837768554619
8_COOH_24,-125.07,-124.50309,0.5669100952148369
10_COOH_24,-127.34,-125.75731,1.582691040039066
11_COOH_24,-127.34,-126.69315,0.6468466186523472
13_COOH_24,-82.64,-81.73179,0.9082113647460943
14_COOH_24,-82.64,-81.58938,1.0506216430664068
15_COOH_24,-82.64,-81.921974,0.7180258178710943
3_From_Review_399,-90.0,-89.41413,0.5858688354492188
4_From_Review_399,-90.0,-89.145256,0.8547439575195312
6_From_Review_399,-130.0,-127.16497,2.8350296020507812
7_From_Review_399,-130.0,-127.259,2.740997314453125
9_From_Review_399,-82.0,-82.184525,0.1845245361328125
10_From_Review_399,-82.0,-82.40842,0.408416748046875
11_From_Review_399,-82.0,-82.39324,0.39324188232421875
5_SO3H_2,-115.25,-117.74092,2.4909210205078125
6_SO3H_2,-115.25,-115.85613,0.6061325073242188
8_SO3H_2,-124.91,-125.30534,0.3953436279296909
9_SO3H_2,-124.91,-125.44634,0.5363424682617222
11_SO3H_2,-80.6,-80.20368,0.39631805419921307
12_SO3H_2,-80.6,-81.1984,0.5984024047851619
13_SO3H_2,-80.6,-81.15312,0.5531219482421932
0_I_8,-81.21,-81.84798,0.6379766845703188
2_I_8,-81.21,-80.781204,0.42879577636718125
3_I_8,-81.21,-81.21197,0.0019674682617250028
5_I_8,-126.12,-125.21004,0.909962768554692
6_I_8,-126.12,-125.841805,0.2781954956054733
8_I_8,-124.44,-122.37167,2.0683264160156227
9_I_8,-124.44,-122.31085,2.1291479492187477
11_I_8,-115.23,-108.22416,7.005840759277348
12_I_8,-115.23,-112.13303,3.0969662475585977
0_From_Review_349,-63.0,-63.67814,0.6781387329101562
2_From_Review_349,-63.0,-64.31909,1.319091796875
3_From_Review_349,-63.0,-63.381016,0.3810157775878906
5_From_Review_392,-123.1,-114.080536,9.01946411132812
6_From_Review_392,-123.1,-114.596085,8.503915405273432
8_From_Review_392,-206.0,-220.80707,14.80706787109375
10_From_Review_392,-73.0,-75.287384,2.287384033203125
11_From_Review_392,-73.0,-74.89721,1.8972091674804688
12_From_Review_392,-73.0,-74.89994,1.8999404907226562
0_alkanes_4,-80.72,-81.18716,0.4671566772460949
2_alkanes_4,-80.72,-81.54055,0.8205502319335949
3_alkanes_4,-80.72,-81.46124,0.7412426757812511
5_alkanes_4,-126.05,-125.27279,0.7772109985351534
6_alkanes_4,-126.05,-125.27624,0.7737625122070284
8_alkanes_4,-122.63,-123.06288,0.43288146972656705
9_alkanes_4,-122.63,-123.094666,0.46466552734375455
11_alkanes_4,-121.82,-122.693985,0.8739849853515693
12_alkanes_4,-121.82,-122.725296,0.9052960205078193
14_alkanes_4,-121.66,-122.165245,0.5052450561523472
15_alkanes_4,-121.66,-122.60151,0.9415090942382847
17_alkanes_4,-121.66,-122.895424,1.2354238891601597
18_alkanes_4,-121.66,-122.943794,1.2837942504882847
20_alkanes_4,-121.82,-122.5402,0.7201992797851631
